PAR_ID,PO_NO,HIGH_VALUE,LOW_VALUE
REQUESTED_ORDER_MASS_TOL,131750256,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,135936083,573794.34667367988,521631.22424879996
REQUESTED_ORDER_MASS_TOL,136682083,102000,99000
REQUESTED_ORDER_MASS_TOL,137044154,102000,99000
REQUESTED_ORDER_MASS_TOL,138593506,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,157845940,6885.532160084159,6259.574690985599
REQUESTED_ORDER_MASS_TOL,158482487,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,159042449,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,159921698,75808.312018030352,68916.647289118497
REQUESTED_ORDER_MASS_TOL,164827770,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,174797098,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,175100664,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,177181479,102000,99000
REQUESTED_ORDER_MASS_TOL,179857977,1778244.652800000,1616586.048000000
REQUESTED_ORDER_MASS_TOL,179958634,52273.01529119999,47520.92299199999
REQUESTED_ORDER_MASS_TOL,180189039,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,183288322,9040.89225599999,8218.99296
REQUESTED_ORDER_MASS_TOL,184235866,680350.17599999986,618500.1599999999
REQUESTED_ORDER_MASS_TOL,186816327,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,191435664,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,193675789,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,193752872,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,194833244,102000,99000
REQUESTED_ORDER_MASS_TOL,195110915,102000,99000
REQUESTED_ORDER_MASS_TOL,195480425,102000,99000
REQUESTED_ORDER_MASS_TOL,198867031,2491881.097200000,2265346.452
REQUESTED_ORDER_MASS_TOL,199988298,4901257.653600000,4455688.776000000
REQUESTED_ORDER_MASS_TOL,202650714,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,207577622,5280845.0772,4800768.252
REQUESTED_ORDER_MASS_TOL,209291072,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,211411533,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,213466224,2491881.097200000,2265346.452
REQUESTED_ORDER_MASS_TOL,214184045,2491881.097200000,2265346.452
REQUESTED_ORDER_MASS_TOL,217670142,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,217691604,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,222576162,694552.63679999986,631411.48799999989
REQUESTED_ORDER_MASS_TOL,223287643,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,223598776,680350.17599999986,618500.1599999999
REQUESTED_ORDER_MASS_TOL,224218165,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,230037648,1147596.384000000,1043269.440000000
REQUESTED_ORDER_MASS_TOL,232139700,3795652.449600000,3450593.136000000
